countryname,bankname,date,lt_borrow,st_borrow,tot_asset,cash_and_st_investments,net_income,net_rev,prof_margin,equity_book,bonds,total_liab,DP
brazil,bradesco,2021-03-01,151472978268.81,1080940288947.6001,1376666827175.32,,,,,144253559958.91,151472978268.81,1232413267216.4102,1156676778082.0051
brazil,bradesco,2021-06-01,143653201086.44,1097346687169.98,1387506720479.79,,,,,146506832223.37,143653201086.44,1240999888256.42,1169173287713.2
brazil,bradesco,2021-09-01,157848929412.21,1143341499241.88,1448810801633.13,,,,,147620372979.04,157848929412.21,1301190428654.0898,1222265963947.9849
brazil,bradesco,2021-12-01,175473879677.44,1080450131767.4502,1403055696476.29,,,,,147131685031.4,175473879677.44,1255924011444.8901,1168187071606.1702
brazil,bradesco,2022-03-01,193355447852.85,1085321862113.1,1431036747272.2,,,,,152359437306.25,193355447852.85,1278677309965.95,1181999586039.525
brazil,bradesco,2022-06-01,206268289728.95,1101075260328.5,1461693737407.05,,,,,154350187349.6,206268289728.95,1307343550057.45,1204209405192.975
brazil,bradesco,2022-09-01,225328351068.79,1260354570166.27,1644250388154.17,,,,,158567466919.11,225328351068.79,1485682921235.06,1373018745700.665
brazil,bradesco,2022-12-01,232842221019.46,1119884863039.06,1508457402264.87,,,,,155730318206.35,232842221019.46,1352727084058.52,1236305973548.79
brazil,bradesco,2023-03-01,239417724429.49,1137747186964.93,1533402962632.21,,,,,156238051237.79,239417724429.49,1377164911394.42,1257456049179.6748
brazil,bradesco,2023-06-01,237109371223.19,1154532929239.47,1552012193321.97,,,,,160369892859.31,237109371223.19,1391642300462.66,1273087614851.065
brazil,bradesco,2023-09-01,237912128391.82,1192964346379.3499,1592736216665.16,,,,,161859741893.99,237912128391.82,1430876474771.17,1311920410575.2598
brazil,bradesco,2023-12-01,252754156423.08,1188043226550.3398,1603371174769.39,,,,,162573791795.97,252754156423.08,1440797382973.42,1314420304761.88
brazil,bradesco,2024-03-01,261056334892.83,1213006948881.39,1636052544420.16,,,,,161989260645.94,261056334892.83,1474063283774.22,1343535116327.805
brazil,bradesco,2024-06-01,261463104286.32,1259824437103.5198,1682417432548.73,,,,,161129891158.89,261463104286.32,1521287541389.8398,1390555989246.6797
brazil,bradesco,2024-09-01,264240529426.92,1258122234280.3801,1686086260333.45,,,,,163723496626.15,264240529426.92,1522362763707.3,1390242498993.84
brazil,bradesco,2024-12-01,263433887870.45,1293801559117.09,1718892235093.62,,,,,161656788106.08,263433887870.45,1557235446987.54,1425518503052.3152
brazil,bradesco,2025-03-01,270747970199.44,1236239600645.62,1674151468953.35,,,,,167163898108.29,270747970199.44,1506987570845.06,1371613585745.34
brazil,bradesco,2025-06-01,288654869118.85,1279854723199.44,1739141349393.46,,,,,170631757075.17,288654869118.85,1568509592318.29,1424182157758.865
brazil,bradesco,2025-09-01,304271546513.94,1317035402296.7402,1794848789306.04,,,,,173541840495.36,304271546513.94,1621306948810.6802,1469171175553.7102
brazil,bradesco,2025-12-01,313869498468.01,1420959798823.23,1911249346329.81,,,,,176420049038.57,313869498468.01,1734829297291.24,1577894548057.2349
brazil,bradesco,2026-03-01,328922675779.52,1484478555071.77,1990625784341.53,,,,,177224553490.24,328922675779.52,1813401230851.29,1648939892961.53
brazil,btg_pactual,2014-03-01,15706089101.59,98184144651.93001,126897572450.75,,,,,13007338697.23,15706089101.59,113890233753.52,106037189202.725
brazil,btg_pactual,2014-06-01,17509506378.26,85705499247.73001,116640123272.85,,,,,13425117646.86,17509506378.26,103215005625.99,94460252436.86002
brazil,btg_pactual,2014-09-01,18756896271.87,101070658377.82,134048382612.49,,,,,14220827962.8,18756896271.87,119827554649.69,110449106513.755
brazil,btg_pactual,2014-12-01,20165981820.42,115447685065.27,150292533439.73,,,,,14678866554.04,20165981820.42,135613666885.69,125530675975.48001
brazil,btg_pactual,2015-03-01,21604419485.79,116505782434.59998,153578020067.24,,,,,15467818146.85,21604419485.79,138110201920.38998,127307992177.49498
brazil,btg_pactual,2015-06-01,22356851487.21,140694489615.85,179348321628.3,,,,,16296980525.24,22356851487.21,163051341103.06,151872915359.45502
brazil,btg_pactual,2015-09-01,24095400623.98,245420963793.59,288390572694.4,,,,,18874208276.83,24095400623.98,269516364417.57,257468664105.58
brazil,btg_pactual,2015-12-01,18786579301.25,215840644490.53998,254295455080.74,,,,,19668231288.95,18786579301.25,234627223791.78998,225233934141.16498
brazil,btg_pactual,2016-03-01,16342246341.5,186778956542.19,223474441129.73,,,,,20353238246.04,16342246341.5,203121202883.69,194950079712.94
brazil,btg_pactual,2016-06-01,13411115869.85,169060017626.87,203305592109.68,,,,,20834458612.96,13411115869.85,182471133496.72,175765575561.79498
brazil,btg_pactual,2016-09-01,10789232109.4,166457956328.39,198514172609.29,,,,,21266984171.5,10789232109.4,177247188437.79,171852572383.09003
brazil,btg_pactual,2016-12-01,9716207133.89,84221332263.86,111615906126.18,,,,,17678366728.43,9716207133.89,93937539397.75,89079435830.805
brazil,btg_pactual,2017-03-01,8363828029.3,98174112043.6,124826919157.63,,,,,18288979084.73,8363828029.3,106537940072.90001,102356026058.25
brazil,btg_pactual,2017-06-01,8343187170.8,91929563895.3,118303206977.95,,,,,18030455911.85,8343187170.8,100272751066.1,96101157480.7
brazil,btg_pactual,2017-09-01,7356876729.15,87154557920.29001,113072115921.21,,,,,18560681271.77,7356876729.15,94511434649.44,90832996284.865
brazil,btg_pactual,2017-12-01,9677486449.42,98049233047.03,126196048459.79,,,,,18469328963.34,9677486449.42,107726719496.45,102887976271.74
brazil,btg_pactual,2018-03-01,9515935078.08,117912507316.74,146087475773.03,,,,,18659033378.21,9515935078.08,127428442394.82,122670474855.78
brazil,btg_pactual,2018-06-01,11733433093.03,124964171499.9,155873132603.36,,,,,19175528010.43,11733433093.03,136697604592.93,130830888046.415
brazil,btg_pactual,2018-09-01,13487174601.36,129044097796.56001,161675268371.76,,,,,19143995973.84,13487174601.36,142531272397.92,135787685097.24002
brazil,btg_pactual,2018-12-01,13785842041.46,102994544624.26001,135590117030.52,,,,,18809730364.8,13785842041.46,116780386665.72,109887465644.99
brazil,btg_pactual,2019-03-01,14245624434.87,175311629791.14,208952839533.44,,,,,19395585307.43,14245624434.87,189557254226.01,182434442008.575
brazil,btg_pactual,2019-06-01,16408294376.96,134520654098.64001,171309195405.91,,,,,20380246930.31,16408294376.96,150928948475.6,142724801287.12003
brazil,btg_pactual,2019-09-01,20722501957.75,123673633545.39001,165163771012.75,,,,,20767635509.61,20722501957.75,144396135503.14,134034884524.26501
brazil,btg_pactual,2019-12-01,22308749077.03,118327681200.95001,161969620598.88,,,,,21333190320.9,22308749077.03,140636430277.98,129482055739.46501
brazil,btg_pactual,2020-03-01,24393032996.28,152319179071.16998,198715922622.9,,,,,22003710555.45,24393032996.28,176712212067.44998,164515695569.31
brazil,btg_pactual,2020-06-01,35686871419.86,167138184615.94,228402326289.58,,,,,25577270253.78,35686871419.86,202825056035.8,184981620325.87
brazil,btg_pactual,2020-09-01,41220590935.13,182659476059.81,249877879382.23,,,,,25997812387.29,41220590935.13,223880066994.94,203269771527.375
brazil,btg_pactual,2020-12-01,41910582997.35,172213432493.96,240809392287.2,,,,,26685376795.89,41910582997.35,214124015491.31,193168723992.63498
brazil,btg_pactual,2021-03-01,48771751303.01,196752086142.33,275943602955.63,,,,,30419765510.29,48771751303.01,245523837445.34,221137961793.835
brazil,btg_pactual,2021-06-01,57602650286.57,236854695455.02002,331074330453.51,,,,,36616984711.92,57602650286.57,294457345741.59,265656020598.30502
brazil,btg_pactual,2021-09-01,61897070872.94,266241740621.56,366008028153.33,,,,,37869216658.83,61897070872.94,328138811494.5,297190276058.03
brazil,btg_pactual,2021-12-01,56983313670.96,242285230268.96005,338303271107.03,,,,,39034727167.11,56983313670.96,299268543939.92004,270776887104.44006
brazil,btg_pactual,2022-03-01,59902606814.96,269098634429.83005,372513732244.84,,,,,43512491000.05,59902606814.96,329001241244.79004,299049937837.31006
brazil,btg_pactual,2022-06-01,64362495169.69,334579330890.61005,444459033170.52,,,,,45517207110.22,64362495169.69,398941826060.30005,366760578475.4551
brazil,btg_pactual,2022-09-01,69333328413.17,311079066392.13,427330257462.76,,,,,46917862657.46,69333328413.17,380412394805.3,345745730598.715
brazil,btg_pactual,2022-12-01,67742767004.12,324143161598.44,438448509979.98,,,,,46562581377.42,67742767004.12,391885928602.56,358014545100.5
brazil,btg_pactual,2023-03-01,69103340538.71,338662447532.05,456306761801.99,,,,,48540973731.23,69103340538.71,407765788070.76,373214117801.40497
brazil,btg_pactual,2023-06-01,67908515944.29,338444664461.08,457749209044.55,,,,,51396028639.18,67908515944.29,406353180405.37,372398922433.22504
brazil,btg_pactual,2023-09-01,70930013672.26,356035666764.54004,478602039233.64,,,,,51636358796.84,70930013672.26,426965680436.80005,391500673600.67004
brazil,btg_pactual,2023-12-01,73283987896.01,355183862185.63,481948436479.99,,,,,53480586398.35,73283987896.01,428467850081.64,391825856133.635
brazil,btg_pactual,2024-03-01,83351071737.65,415705621681.6,555006785476.08,,,,,55950092056.83,83351071737.65,499056693419.24994,457381157550.425
brazil,btg_pactual,2024-06-01,87843690407.33,436653023326.02997,582263551197.25,,,,,57766837463.89,87843690407.33,524496713733.36,480574868529.69495
brazil,btg_pactual,2024-09-01,101367822539.08,424713245122.06,588589911564.41,,,,,62508843903.27,101367822539.08,526081067661.14,475397156391.6
brazil,btg_pactual,2024-12-01,105627931998.59,442258595956.7401,611379876430.31,,,,,63493348474.98,105627931998.59,547886527955.3301,495072561956.0351
brazil,btg_pactual,2025-03-01,103460521567.79,404462454696.0101,572974709442.15,,,,,65051733178.35,103460521567.79,507922976263.80005,456192715479.9051
brazil,btg_pactual,2025-06-01,95697575249.33,440516257045.45996,605549134353.25,,,,,69335302058.46,95697575249.33,536213832294.79,488365044670.12494
brazil,btg_pactual,2025-09-01,99356559716.28,459421365696.62,631011425680.98,,,,,72233500268.08,99356559716.28,558777925412.9,509099645554.76
brazil,btg_pactual,2025-12-01,104015844758.72,567169497961.21,746102634351.73,,,,,74917291631.8,104015844758.72,671185342719.9299,619177420340.57
brazil,btg_pactual,2026-03-01,107637296465.58,600035784949.75,785839959932.99,,,,,78166878517.66,107637296465.58,707673081415.33,653854433182.54
brazil,itau_unibanco,2014-03-01,43873515374.44,898573899404.81,1031628205792.98,,,,,89180791013.73,43873515374.44,942447414779.25,920510657092.03
brazil,itau_unibanco,2014-06-01,45298637039.39,888778839357.72,1026770059608.46,,,,,92692583211.35,45298637039.39,934077476397.11,911428157877.4149
brazil,itau_unibanco,2014-09-01,47096615353.5,921923250031.13,1066499552315.99,,,,,97479686931.36,47096615353.5,969019865384.63,945471557707.88
brazil,itau_unibanco,2014-12-01,47757528255.41,967851749213.83,1117943423285.17,,,,,102334145815.93,47757528255.41,1015609277469.24,991730513341.5349
brazil,itau_unibanco,2015-03-01,50761813918.73,1053332387867.95,1206487236455.65,,,,,102393034668.97,50761813918.73,1104094201786.68,1078713294827.315
brazil,itau_unibanco,2015-06-01,52183360603.0,962826281953.6901,1120897723134.86,,,,,105888080578.17,52183360603.0,1015009642556.6901,988917962255.1901
brazil,itau_unibanco,2015-09-01,59483714521.82,1042004964386.5702,1209739846570.57,,,,,108251167662.18,59483714521.82,1101488678908.3901,1071746821647.4802
brazil,itau_unibanco,2015-12-01,75596039780.56,1051988870958.74,1238646330067.29,,,,,111061419327.99,75596039780.56,1127584910739.3,1089786890849.02
brazil,itau_unibanco,2016-03-01,74357708891.0,971511331807.8301,1156830981554.62,,,,,110961940855.79,74357708891.0,1045869040698.8301,1008690186253.3301
brazil,itau_unibanco,2016-06-01,84234785534.1,1047583053938.9,1258692129219.37,,,,,126874289746.37,84234785534.1,1131817839473.0,1089700446705.9501
brazil,itau_unibanco,2016-09-01,90968589134.12,1034003931611.63,1255731476172.41,,,,,130758955426.66,90968589134.12,1124972520745.75,1079488226178.69
brazil,itau_unibanco,2016-12-01,93716666749.1,1053051238056.0902,1276702842690.35,,,,,129934937885.16,93716666749.1,1146767904805.1902,1099909571430.6401
brazil,itau_unibanco,2017-03-01,96366131632.63,1029984440530.7601,1255125061903.28,,,,,128774489739.89,96366131632.63,1126350572163.3901,1078167506347.0752
brazil,itau_unibanco,2017-06-01,108082181852.87,1044274631007.65,1284632296569.99,,,,,132275483709.47,108082181852.87,1152356812860.52,1098315721934.085
brazil,itau_unibanco,2017-09-01,106642285015.98,1050231865241.3799,1293767777672.9,,,,,136893627415.54,106642285015.98,1156874150257.3599,1103553007749.3699
brazil,itau_unibanco,2017-12-01,107581024769.85,1076293197144.9,1324222211592.44,,,,,140347989677.69,107581024769.85,1183874221914.75,1130083709529.825
brazil,itau_unibanco,2018-03-01,115236505868.26,1093862668671.69,1340911345439.74,,,,,131812170899.79,115236505868.26,1209099174539.95,1151480921605.8198
brazil,itau_unibanco,2018-06-01,115008431692.57,1105898986433.94,1356641659921.09,,,,,135734241794.58,115008431692.57,1220907418126.51,1163403202280.2249
brazil,itau_unibanco,2018-09-01,118684377036.91,1164476045838.37,1422242683925.55,,,,,139082261050.27,118684377036.91,1283160422875.28,1223818234356.8252
brazil,itau_unibanco,2018-12-01,111565922204.83,1197512803152.65,1453209507519.43,,,,,144130782161.95,111565922204.83,1309078725357.48,1253295764255.065
brazil,itau_unibanco,2019-03-01,117040026933.72,1202491843568.65,1451854664749.72,,,,,132322794247.35,117040026933.72,1319531870502.3699,1261011857035.51
brazil,itau_unibanco,2019-06-01,125336186215.46,1210285673766.54,1473837122622.26,,,,,138215262640.26,125336186215.46,1335621859982.0,1272953766874.27
brazil,itau_unibanco,2019-09-01,130883428651.63,1260244325241.6797,1529608884520.4,,,,,138481130627.09,130883428651.63,1391127753893.3098,1325686039567.4946
brazil,itau_unibanco,2019-12-01,143568500044.73,1241683847854.6301,1528608478408.85,,,,,143356130509.49,143568500044.73,1385252347899.36,1313468097876.995
brazil,itau_unibanco,2020-03-01,154145953061.33,1487660369240.23,1777634159121.5,,,,,135827836819.94,154145953061.33,1641806322301.56,1564733345770.895
brazil,itau_unibanco,2020-06-01,145139948490.05,1582544567834.39,1865493911611.89,,,,,137809395287.45,145139948490.05,1727684516324.44,1655114542079.4148
brazil,itau_unibanco,2020-09-01,139782795063.79,1618225762935.8699,1900366109054.63,,,,,142357551054.97,139782795063.79,1758008557999.66,1688117160467.765
brazil,itau_unibanco,2020-12-01,136637831895.57,1612487876433.4897,1896790404029.38,,,,,147664695700.32,136637831895.57,1749125708329.0598,1680806792381.2747
brazil,itau_unibanco,2021-03-01,140351247886.34,1619185993075.04,1911910189836.05,,,,,152372948874.67,140351247886.34,1759537240961.3801,1689361617018.21
brazil,itau_unibanco,2021-06-01,127625371680.33,1569958122079.2698,1844214222714.64,,,,,146630728955.04,127625371680.33,1697583493759.5999,1633770807919.4348
brazil,itau_unibanco,2021-09-01,132616497164.57,1652985956396.69,1935715336445.02,,,,,150112882883.76,132616497164.57,1785602453561.26,1719294204978.9749
brazil,itau_unibanco,2021-12-01,143137774755.77,1647619061534.32,1946268623607.61,,,,,155511787317.52,143137774755.77,1790756836290.09,1719187948912.205
brazil,itau_unibanco,2022-03-01,172058309077.36,1633333598442.2202,1960180160203.34,,,,,154788252683.76,172058309077.36,1805391907519.58,1719362752980.9001
brazil,itau_unibanco,2022-06-01,205431473700.25,1695650370278.0,2062595991753.58,,,,,161514147775.33,205431473700.25,1901081843978.25,1798366107128.125
brazil,itau_unibanco,2022-09-01,233977423324.67,1784187432871.79,2184727550842.57,,,,,166562694646.11,233977423324.67,2018164856196.46,1901176144534.125
brazil,itau_unibanco,2022-12-01,256494922336.86,1799338560847.04,2226497249013.9,,,,,170663765830.0,256494922336.86,2055833483183.9,1927586022015.47
brazil,itau_unibanco,2023-03-01,276725092183.2,1844672475713.12,2296425633664.31,,,,,175028065767.99,276725092183.2,2121397567896.32,1983035021804.7202
brazil,itau_unibanco,2023-06-01,289835592071.25,1856063118039.6401,2325477166742.85,,,,,179578456631.96,289835592071.25,2145898710110.8901,2000980914075.2651
brazil,itau_unibanco,2023-09-01,294396866004.35,1933819203781.3398,2411605059474.28,,,,,183388989688.59,294396866004.35,2228216069785.69,2081017636783.515
brazil,itau_unibanco,2023-12-01,301634679802.6,1925375798415.3901,2416946738083.33,,,,,189936259865.34,301634679802.6,2227010478217.99,2076193138316.6902
brazil,itau_unibanco,2024-03-01,302988347900.68,2014727224259.3499,2502517909406.86,,,,,184802337246.83,302988347900.68,2317715572160.03,2166221398209.69
brazil,itau_unibanco,2024-06-01,306023415217.99,2137565187132.1702,2636882506064.81,,,,,193293903714.65,306023415217.99,2443588602350.16,2290576894741.165
brazil,itau_unibanco,2024-09-01,308230489933.4,2183936061177.08,2694659039069.27,,,,,202492487958.79,308230489933.4,2492166551110.48,2338051306143.7803
brazil,itau_unibanco,2024-12-01,332119903453.76,2188353669054.1301,2732287752005.12,,,,,211814179497.23,332119903453.76,2520473572507.89,2354413620781.0103
brazil,itau_unibanco,2025-03-01,348161723610.64,1948766314328.9702,2500942811802.22,,,,,204014773862.61,348161723610.64,2296928037939.6104,2122847176134.2903
brazil,itau_unibanco,2025-06-01,356678451346.16,1991268392633.9797,2565430328521.15,,,,,217483484541.01,356678451346.16,2347946843980.1396,2169607618307.0598
brazil,itau_unibanco,2025-09-01,354642891262.59,2068920607271.2,2652283636155.31,,,,,228720137621.52,354642891262.59,2423563498533.79,2246242052902.495
brazil,itau_unibanco,2025-12-01,376774468295.27,2134678908494.62,2739215108933.35,,,,,227761732143.46,376774468295.27,2511453376789.89,2323066142642.255
brazil,itau_unibanco,2026-03-01,380082903093.5,2221820504939.79,2834355732183.17,,,,,232452324149.88,380082903093.5,2601903408033.29,2411861956486.54
brazil,santander_brasil,2014-03-01,65705908596.95,372503738116.49,506189909306.96,,,,,67980262593.52,65705908596.95,438209646713.44,405356692414.96497
brazil,santander_brasil,2014-06-01,69467472229.29,367237668166.68005,505919235291.71,,,,,69214094895.74,69467472229.29,436705140395.97003,401971404281.3251
brazil,santander_brasil,2014-09-01,75273061387.2,382403459943.24,517023894910.31,,,,,59347373579.87,75273061387.2,457676521330.44,420039990636.83997
brazil,santander_brasil,2014-12-01,75012557003.06,457779846753.81995,591553339388.59,,,,,58760935631.71,75012557003.06,532792403756.87994,495286125255.35
brazil,santander_brasil,2015-03-01,83722284512.92,470277599130.7399,612697395314.34,,,,,58697511670.68,83722284512.92,553999883643.6599,512138741387.19995
brazil,santander_brasil,2015-06-01,90496396474.69,452762490787.75995,606370373347.36,,,,,63111486084.91,90496396474.69,543258887262.44995,498010689025.105
brazil,santander_brasil,2015-09-01,99202392616.27,544648472669.9,703733155636.4,,,,,59882290350.23,99202392616.27,643850865286.17,594249668978.035
brazil,santander_brasil,2015-12-01,99847227450.63,521207605998.55005,678126465415.53,,,,,57071631966.35,99847227450.63,621054833449.18,571131219723.865
brazil,santander_brasil,2016-03-01,96862062310.57,512536705347.72003,669686496458.62,,,,,60287728800.33,96862062310.57,609398767658.29,560967736503.005
brazil,santander_brasil,2016-06-01,100246041641.86,493076053652.13,655438139163.38,,,,,62116043869.39,100246041641.86,593322095293.99,543199074473.06
brazil,santander_brasil,2016-09-01,104294001225.61,492937268120.76,660941862456.07,,,,,63710593109.7,104294001225.61,597231269346.37,545084268733.565
brazil,santander_brasil,2016-12-01,105169729947.71,536232745145.88995,701600569040.01,,,,,60198093946.41,105169729947.71,641402475093.6,588817610119.745
brazil,santander_brasil,2017-03-01,95008785388.03,555209141168.8599,713380964296.7,,,,,63163037739.81,95008785388.03,650217926556.8899,602713533862.8749
brazil,santander_brasil,2017-06-01,85139295464.73,504504984050.13,652922169807.72,,,,,63277890292.86,85139295464.73,589644279514.86,547074631782.495
brazil,santander_brasil,2017-09-01,78142799420.87,533449696767.7201,676455295554.78,,,,,64862799366.19,78142799420.87,611592496188.5901,572521096478.155
brazil,santander_brasil,2017-12-01,76656476809.03,544436956122.7499,682985479041.2,,,,,61892046109.42,76656476809.03,621093432931.7799,582765194527.2649
brazil,santander_brasil,2018-03-01,81440686862.39,576931711964.41,723133579726.99,,,,,64761180900.19,81440686862.39,658372398826.8,617652055395.605
brazil,santander_brasil,2018-06-01,77045111042.44,594908513563.5901,737891062746.51,,,,,65937438140.48,77045111042.44,671953624606.03,633431069084.81
brazil,santander_brasil,2018-09-01,82220508741.43,618411847872.6201,768891359390.01,,,,,68259002775.96,82220508741.43,700632356614.05,659522102243.3351
brazil,santander_brasil,2018-12-01,82113231282.61,654349216556.63,804403352836.36,,,,,67940904997.12,82113231282.61,736462447839.24,695405832197.935
brazil,santander_brasil,2019-03-01,85846975392.43,644635278020.8,801337799474.84,,,,,70855546061.61,85846975392.43,730482253413.23,687558765717.015
brazil,santander_brasil,2019-06-01,88147182100.41,671694314309.3,832962661276.56,,,,,73121164866.85,88147182100.41,759841496409.7101,715767905359.505
brazil,santander_brasil,2019-09-01,89320626060.98,668961948652.2,834535025788.99,,,,,76252451075.81,89320626060.98,758282574713.1799,713622261682.69
brazil,santander_brasil,2019-12-01,85962615887.16,697315403362.36,855589775458.53,,,,,72311756209.01,85962615887.16,783278019249.52,740296711305.94
brazil,santander_brasil,2020-03-01,88408001940.39,835922957070.65,998730512990.73,,,,,74399553979.69,88408001940.39,924330959011.04,880126958040.845
brazil,santander_brasil,2020-06-01,81831846717.8,827755747170.6799,986056926013.17,,,,,76469332124.69,81831846717.8,909587593888.48,868671670529.58
brazil,santander_brasil,2020-09-01,73548166263.04,827805677758.5299,980295584956.94,,,,,78941740935.37,73548166263.04,901353844021.57,864579760890.0499
brazil,santander_brasil,2020-12-01,70627767809.52,847532682785.16,999160953421.53,,,,,81000502826.85,70627767809.52,918160450594.68,882846566689.92
brazil,santander_brasil,2021-03-01,70726446111.36,839111774223.28,992406472925.29,,,,,82568252590.65,70726446111.36,909838220334.64,874474997278.9601
brazil,santander_brasil,2021-06-01,73674716501.94,797583385027.3499,955210519872.33,,,,,83952418343.04,73674716501.94,871258101529.2899,834420743278.3198
brazil,santander_brasil,2021-09-01,81890962870.43,817732028468.8601,983517694673.92,,,,,83894703334.6299,81890962870.43,899622991339.2902,858677509904.0751
brazil,santander_brasil,2021-12-01,93024172229.64,813714451797.34,990385558241.73,,,,,83646934214.75,93024172229.64,906738624026.98,860226537912.1599
brazil,santander_brasil,2022-03-01,105665417066.81,797872230901.4299,987895425574.3,,,,,84357777606.0601,105665417066.81,903537647968.24,850704939434.835
brazil,santander_brasil,2022-06-01,114690327631.22,812373670036.54,1012696855834.06,,,,,85632858166.3,114690327631.22,927063997667.76,869718833852.15
brazil,santander_brasil,2022-09-01,119802718854.89,826547645382.18,1034193567033.81,,,,,87843202796.74,119802718854.89,946350364237.0701,886449004809.625
brazil,santander_brasil,2022-12-01,127409086768.39,859903928020.74,1081978778574.52,,,,,94665763785.39,127409086768.39,987313014789.13,923608471404.9349
brazil,santander_brasil,2023-03-01,139765304104.95,844767727702.46,1080291410285.49,,,,,95758378478.08,139765304104.95,984533031807.41,914650379754.9349
brazil,santander_brasil,2023-06-01,149672989006.11,883669436492.07,1130735040509.97,,,,,97392615011.79,149672989006.11,1033342425498.1799,958505930995.125
brazil,santander_brasil,2023-09-01,149348434801.3,952779207815.78,1196996611039.48,,,,,94868968422.4,149348434801.3,1102127642617.08,1027453425216.43
brazil,santander_brasil,2023-12-01,149203270096.87,943605668440.6399,1188583171857.13,,,,,95774233319.62,149203270096.87,1092808938537.5099,1018207303489.075
brazil,santander_brasil,2024-03-01,151072487291.49,954521359860.5801,1202275672494.78,,,,,96681825342.71,151072487291.49,1105593847152.07,1030057603506.3251
brazil,santander_brasil,2024-06-01,150973042831.13,1029767491984.0001,1279020308105.52,,,,,98279773290.39,150973042831.13,1180740534815.1301,1105254013399.5652
brazil,santander_brasil,2024-09-01,153699314569.47,1057987927558.1599,1311147746059.94,,,,,99460503932.31,153699314569.47,1211687242127.63,1134837584842.895
brazil,santander_brasil,2024-12-01,164263961452.67,1106453687239.1401,1369785601155.34,,,,,99067952463.53,164263961452.67,1270717648691.81,1188585667965.475
brazil,santander_brasil,2025-03-01,169527098849.85,994190182979.64,1263098846891.4,,,,,99381565061.91,169527098849.85,1163717281829.49,1078953732404.5651
brazil,santander_brasil,2025-06-01,171625651763.61,982522003960.4899,1256084820584.19,,,,,101937164860.09,171625651763.61,1154147655724.0999,1068334829842.2949
brazil,santander_brasil,2025-09-01,179741498761.97,1003046840015.21,1286241579623.45,,,,,103453240846.27,179741498761.97,1182788338777.18,1092917589396.195
brazil,santander_brasil,2025-12-01,188255277728.2,993901254043.9402,1290865553019.51,,,,,108709021247.37,188255277728.2,1182156531772.1401,1088028892908.0402
brazil,santander_brasil,2026-03-01,189798697608.55,1019626460694.6101,1316473089129.82,,,,,107047930826.66,189798697608.55,1209425158303.1602,1114525809498.885
